Flight_Number,Departure_Time,Arrival_Time,Status,Travel_Class,Price,Departure_Airport_id,Arrival_Airport_id
AD7371E,2026-03-26 06:00:00,2026-03-26 06:48:00,Scheduled,Economy,290.0,15,18
AD7371B,2026-03-26 06:00:00,2026-03-26 06:48:00,Scheduled,Business,725.0,15,18
AD7371F,2026-03-26 06:00:00,2026-03-26 06:48:00,Scheduled,First Class,1160.0,15,18
AD2920E,2026-04-02 06:00:00,2026-04-02 06:48:00,Scheduled,Economy,285.0,15,18
AD2920B,2026-04-02 06:00:00,2026-04-02 06:48:00,Scheduled,Business,712.5,15,18
AD2920F,2026-04-02 06:00:00,2026-04-02 06:48:00,Scheduled,First Class,1140.0,15,18
AD9269E,2026-04-09 06:00:00,2026-04-09 06:48:00,Scheduled,Economy,190.0,15,18
AD9269B,2026-04-09 06:00:00,2026-04-09 06:48:00,Scheduled,Business,475.0,15,18
AD9269F,2026-04-09 06:00:00,2026-04-09 06:48:00,Scheduled,First Class,760.0,15,18
AD1241E,2026-04-16 06:00:00,2026-04-16 06:48:00,Scheduled,Economy,151.0,15,18
AD1241B,2026-04-16 06:00:00,2026-04-16 06:48:00,Scheduled,Business,377.5,15,18
AD1241F,2026-04-16 06:00:00,2026-04-16 06:48:00,Scheduled,First Class,604.0,15,18
AD4683E,2026-04-23 06:00:00,2026-04-23 06:48:00,Scheduled,Economy,248.0,15,18
AD4683B,2026-04-23 06:00:00,2026-04-23 06:48:00,Scheduled,Business,620.0,15,18
AD4683F,2026-04-23 06:00:00,2026-04-23 06:48:00,Scheduled,First Class,992.0,15,18
AD5942E,2026-04-30 06:00:00,2026-04-30 06:48:00,Scheduled,Economy,95.0,15,18
AD5942B,2026-04-30 06:00:00,2026-04-30 06:48:00,Scheduled,Business,237.5,15,18
AD5942F,2026-04-30 06:00:00,2026-04-30 06:48:00,Scheduled,First Class,380.0,15,18
AD4110E,2026-05-07 06:00:00,2026-05-07 06:48:00,Scheduled,Economy,232.0,15,18
AD4110B,2026-05-07 06:00:00,2026-05-07 06:48:00,Scheduled,Business,580.0,15,18
AD4110F,2026-05-07 06:00:00,2026-05-07 06:48:00,Scheduled,First Class,928.0,15,18
AD5510E,2026-05-14 06:00:00,2026-05-14 06:48:00,Scheduled,Economy,202.0,15,18
AD5510B,2026-05-14 06:00:00,2026-05-14 06:48:00,Scheduled,Business,505.0,15,18
AD5510F,2026-05-14 06:00:00,2026-05-14 06:48:00,Scheduled,First Class,808.0,15,18
AD3437E,2026-05-21 06:00:00,2026-05-21 06:48:00,Scheduled,Economy,136.0,15,18
AD3437B,2026-05-21 06:00:00,2026-05-21 06:48:00,Scheduled,Business,340.0,15,18
AD3437F,2026-05-21 06:00:00,2026-05-21 06:48:00,Scheduled,First Class,544.0,15,18
AD2381E,2026-05-28 06:00:00,2026-05-28 06:48:00,Scheduled,Economy,134.0,15,18
AD2381B,2026-05-28 06:00:00,2026-05-28 06:48:00,Scheduled,Business,335.0,15,18
AD2381F,2026-05-28 06:00:00,2026-05-28 06:48:00,Scheduled,First Class,536.0,15,18
AD3672E,2026-06-04 06:00:00,2026-06-04 06:48:00,Scheduled,Economy,145.0,15,18
AD3672B,2026-06-04 06:00:00,2026-06-04 06:48:00,Scheduled,Business,362.5,15,18
AD3672F,2026-06-04 06:00:00,2026-06-04 06:48:00,Scheduled,First Class,580.0,15,18
AD7306E,2026-06-11 06:00:00,2026-06-11 06:48:00,Scheduled,Economy,287.0,15,18
AD7306B,2026-06-11 06:00:00,2026-06-11 06:48:00,Scheduled,Business,717.5,15,18
AD7306F,2026-06-11 06:00:00,2026-06-11 06:48:00,Scheduled,First Class,1148.0,15,18
AD4571E,2026-06-18 06:00:00,2026-06-18 06:48:00,Scheduled,Economy,181.0,15,18
AD4571B,2026-06-18 06:00:00,2026-06-18 06:48:00,Scheduled,Business,452.5,15,18
AD4571F,2026-06-18 06:00:00,2026-06-18 06:48:00,Scheduled,First Class,724.0,15,18
AD9190E,2026-03-23 06:00:00,2026-03-23 06:47:00,Scheduled,Economy,156.0,11,13
AD9190B,2026-03-23 06:00:00,2026-03-23 06:47:00,Scheduled,Business,390.0,11,13
AD9190F,2026-03-23 06:00:00,2026-03-23 06:47:00,Scheduled,First Class,624.0,11,13
AD7456E,2026-03-30 06:00:00,2026-03-30 06:47:00,Scheduled,Economy,97.0,11,13
AD7456B,2026-03-30 06:00:00,2026-03-30 06:47:00,Scheduled,Business,242.5,11,13
AD7456F,2026-03-30 06:00:00,2026-03-30 06:47:00,Scheduled,First Class,388.0,11,13
AD3868E,2026-04-06 06:00:00,2026-04-06 06:47:00,Scheduled,Economy,109.0,11,13
AD3868B,2026-04-06 06:00:00,2026-04-06 06:47:00,Scheduled,Business,272.5,11,13
AD3868F,2026-04-06 06:00:00,2026-04-06 06:47:00,Scheduled,First Class,436.0,11,13
AD3587E,2026-04-13 06:00:00,2026-04-13 06:47:00,Scheduled,Economy,257.0,11,13
AD3587B,2026-04-13 06:00:00,2026-04-13 06:47:00,Scheduled,Business,642.5,11,13
AD3587F,2026-04-13 06:00:00,2026-04-13 06:47:00,Scheduled,First Class,1028.0,11,13
AD5357E,2026-04-20 06:00:00,2026-04-20 06:47:00,Scheduled,Economy,187.0,11,13
AD5357B,2026-04-20 06:00:00,2026-04-20 06:47:00,Scheduled,Business,467.5,11,13
AD5357F,2026-04-20 06:00:00,2026-04-20 06:47:00,Scheduled,First Class,748.0,11,13
AD6013E,2026-04-27 06:00:00,2026-04-27 06:47:00,Scheduled,Economy,126.0,11,13
AD6013B,2026-04-27 06:00:00,2026-04-27 06:47:00,Scheduled,Business,315.0,11,13
AD6013F,2026-04-27 06:00:00,2026-04-27 06:47:00,Scheduled,First Class,504.0,11,13
AD9693E,2026-05-04 06:00:00,2026-05-04 06:47:00,Scheduled,Economy,68.0,11,13
AD9693B,2026-05-04 06:00:00,2026-05-04 06:47:00,Scheduled,Business,170.0,11,13
AD9693F,2026-05-04 06:00:00,2026-05-04 06:47:00,Scheduled,First Class,272.0,11,13
AD3974E,2026-05-11 06:00:00,2026-05-11 06:47:00,Scheduled,Economy,131.0,11,13
AD3974B,2026-05-11 06:00:00,2026-05-11 06:47:00,Scheduled,Business,327.5,11,13
AD3974F,2026-05-11 06:00:00,2026-05-11 06:47:00,Scheduled,First Class,524.0,11,13
AD9695E,2026-05-18 06:00:00,2026-05-18 06:47:00,Scheduled,Economy,243.0,11,13
AD9695B,2026-05-18 06:00:00,2026-05-18 06:47:00,Scheduled,Business,607.5,11,13
AD9695F,2026-05-18 06:00:00,2026-05-18 06:47:00,Scheduled,First Class,972.0,11,13
AD8522E,2026-05-25 06:00:00,2026-05-25 06:47:00,Scheduled,Economy,73.0,11,13
AD8522B,2026-05-25 06:00:00,2026-05-25 06:47:00,Scheduled,Business,182.5,11,13
AD8522F,2026-05-25 06:00:00,2026-05-25 06:47:00,Scheduled,First Class,292.0,11,13
AD7027E,2026-06-01 06:00:00,2026-06-01 06:47:00,Scheduled,Economy,138.0,11,13
AD7027B,2026-06-01 06:00:00,2026-06-01 06:47:00,Scheduled,Business,345.0,11,13
AD7027F,2026-06-01 06:00:00,2026-06-01 06:47:00,Scheduled,First Class,552.0,11,13
AD9419E,2026-06-08 06:00:00,2026-06-08 06:47:00,Scheduled,Economy,198.0,11,13
AD9419B,2026-06-08 06:00:00,2026-06-08 06:47:00,Scheduled,Business,495.0,11,13
AD9419F,2026-06-08 06:00:00,2026-06-08 06:47:00,Scheduled,First Class,792.0,11,13
AD8274E,2026-06-15 06:00:00,2026-06-15 06:47:00,Scheduled,Economy,267.0,11,13
AD8274B,2026-06-15 06:00:00,2026-06-15 06:47:00,Scheduled,Business,667.5,11,13
AD8274F,2026-06-15 06:00:00,2026-06-15 06:47:00,Scheduled,First Class,1068.0,11,13
AD6779E,2026-03-20 06:00:00,2026-03-20 06:52:00,Scheduled,Economy,186.0,19,12
AD6779B,2026-03-20 06:00:00,2026-03-20 06:52:00,Scheduled,Business,465.0,19,12
AD6779F,2026-03-20 06:00:00,2026-03-20 06:52:00,Scheduled,First Class,744.0,19,12
AD8150E,2026-03-27 06:00:00,2026-03-27 06:52:00,Scheduled,Economy,247.0,19,12
AD8150B,2026-03-27 06:00:00,2026-03-27 06:52:00,Scheduled,Business,617.5,19,12
AD8150F,2026-03-27 06:00:00,2026-03-27 06:52:00,Scheduled,First Class,988.0,19,12
AD5682E,2026-04-03 06:00:00,2026-04-03 06:52:00,Scheduled,Economy,121.0,19,12
AD5682B,2026-04-03 06:00:00,2026-04-03 06:52:00,Scheduled,Business,302.5,19,12
AD5682F,2026-04-03 06:00:00,2026-04-03 06:52:00,Scheduled,First Class,484.0,19,12
AD1024E,2026-04-10 06:00:00,2026-04-10 06:52:00,Scheduled,Economy,126.0,19,12
AD1024B,2026-04-10 06:00:00,2026-04-10 06:52:00,Scheduled,Business,315.0,19,12
AD1024F,2026-04-10 06:00:00,2026-04-10 06:52:00,Scheduled,First Class,504.0,19,12
AD4729E,2026-04-17 06:00:00,2026-04-17 06:52:00,Scheduled,Economy,227.0,19,12
AD4729B,2026-04-17 06:00:00,2026-04-17 06:52:00,Scheduled,Business,567.5,19,12
AD4729F,2026-04-17 06:00:00,2026-04-17 06:52:00,Scheduled,First Class,908.0,19,12
AD8430E,2026-04-24 06:00:00,2026-04-24 06:52:00,Scheduled,Economy,244.0,19,12
AD8430B,2026-04-24 06:00:00,2026-04-24 06:52:00,Scheduled,Business,610.0,19,12
AD8430F,2026-04-24 06:00:00,2026-04-24 06:52:00,Scheduled,First Class,976.0,19,12
AD3769E,2026-05-01 06:00:00,2026-05-01 06:52:00,Scheduled,Economy,61.0,19,12
AD3769B,2026-05-01 06:00:00,2026-05-01 06:52:00,Scheduled,Business,152.5,19,12
AD3769F,2026-05-01 06:00:00,2026-05-01 06:52:00,Scheduled,First Class,244.0,19,12
AD3835E,2026-05-08 06:00:00,2026-05-08 06:52:00,Scheduled,Economy,63.0,19,12
AD3835B,2026-05-08 06:00:00,2026-05-08 06:52:00,Scheduled,Business,157.5,19,12
AD3835F,2026-05-08 06:00:00,2026-05-08 06:52:00,Scheduled,First Class,252.0,19,12
AD6431E,2026-05-15 06:00:00,2026-05-15 06:52:00,Scheduled,Economy,215.0,19,12
AD6431B,2026-05-15 06:00:00,2026-05-15 06:52:00,Scheduled,Business,537.5,19,12
AD6431F,2026-05-15 06:00:00,2026-05-15 06:52:00,Scheduled,First Class,860.0,19,12
AD2854E,2026-05-22 06:00:00,2026-05-22 06:52:00,Scheduled,Economy,156.0,19,12
AD2854B,2026-05-22 06:00:00,2026-05-22 06:52:00,Scheduled,Business,390.0,19,12
AD2854F,2026-05-22 06:00:00,2026-05-22 06:52:00,Scheduled,First Class,624.0,19,12
AD6638E,2026-05-29 06:00:00,2026-05-29 06:52:00,Scheduled,Economy,250.0,19,12
AD6638B,2026-05-29 06:00:00,2026-05-29 06:52:00,Scheduled,Business,625.0,19,12
AD6638F,2026-05-29 06:00:00,2026-05-29 06:52:00,Scheduled,First Class,1000.0,19,12
AD1580E,2026-06-05 06:00:00,2026-06-05 06:52:00,Scheduled,Economy,216.0,19,12
AD1580B,2026-06-05 06:00:00,2026-06-05 06:52:00,Scheduled,Business,540.0,19,12
AD1580F,2026-06-05 06:00:00,2026-06-05 06:52:00,Scheduled,First Class,864.0,19,12
AD4434E,2026-06-12 06:00:00,2026-06-12 06:52:00,Scheduled,Economy,98.0,19,12
AD4434B,2026-06-12 06:00:00,2026-06-12 06:52:00,Scheduled,Business,245.0,19,12
AD4434F,2026-06-12 06:00:00,2026-06-12 06:52:00,Scheduled,First Class,392.0,19,12
AD6065E,2026-06-19 06:00:00,2026-06-19 06:52:00,Scheduled,Economy,243.0,19,12
AD6065B,2026-06-19 06:00:00,2026-06-19 06:52:00,Scheduled,Business,607.5,19,12
AD6065F,2026-06-19 06:00:00,2026-06-19 06:52:00,Scheduled,First Class,972.0,19,12
AD6016E,2026-03-23 06:00:00,2026-03-23 06:48:00,Scheduled,Economy,169.0,9,6
AD6016B,2026-03-23 06:00:00,2026-03-23 06:48:00,Scheduled,Business,422.5,9,6
AD6016F,2026-03-23 06:00:00,2026-03-23 06:48:00,Scheduled,First Class,676.0,9,6
AD1205E,2026-03-30 06:00:00,2026-03-30 06:48:00,Scheduled,Economy,84.0,9,6
AD1205B,2026-03-30 06:00:00,2026-03-30 06:48:00,Scheduled,Business,210.0,9,6
AD1205F,2026-03-30 06:00:00,2026-03-30 06:48:00,Scheduled,First Class,336.0,9,6
AD6919E,2026-04-06 06:00:00,2026-04-06 06:48:00,Scheduled,Economy,111.0,9,6
AD6919B,2026-04-06 06:00:00,2026-04-06 06:48:00,Scheduled,Business,277.5,9,6
AD6919F,2026-04-06 06:00:00,2026-04-06 06:48:00,Scheduled,First Class,444.0,9,6
AD9133E,2026-04-13 06:00:00,2026-04-13 06:48:00,Scheduled,Economy,50.0,9,6
AD9133B,2026-04-13 06:00:00,2026-04-13 06:48:00,Scheduled,Business,125.0,9,6
AD9133F,2026-04-13 06:00:00,2026-04-13 06:48:00,Scheduled,First Class,200.0,9,6
AD6220E,2026-04-20 06:00:00,2026-04-20 06:48:00,Scheduled,Economy,168.0,9,6
AD6220B,2026-04-20 06:00:00,2026-04-20 06:48:00,Scheduled,Business,420.0,9,6
AD6220F,2026-04-20 06:00:00,2026-04-20 06:48:00,Scheduled,First Class,672.0,9,6
AD3322E,2026-04-27 06:00:00,2026-04-27 06:48:00,Scheduled,Economy,72.0,9,6
AD3322B,2026-04-27 06:00:00,2026-04-27 06:48:00,Scheduled,Business,180.0,9,6
AD3322F,2026-04-27 06:00:00,2026-04-27 06:48:00,Scheduled,First Class,288.0,9,6
AD4022E,2026-05-04 06:00:00,2026-05-04 06:48:00,Scheduled,Economy,118.0,9,6
AD4022B,2026-05-04 06:00:00,2026-05-04 06:48:00,Scheduled,Business,295.0,9,6
AD4022F,2026-05-04 06:00:00,2026-05-04 06:48:00,Scheduled,First Class,472.0,9,6
AD6906E,2026-05-11 06:00:00,2026-05-11 06:48:00,Scheduled,Economy,77.0,9,6
AD6906B,2026-05-11 06:00:00,2026-05-11 06:48:00,Scheduled,Business,192.5,9,6
AD6906F,2026-05-11 06:00:00,2026-05-11 06:48:00,Scheduled,First Class,308.0,9,6
AD6081E,2026-05-18 06:00:00,2026-05-18 06:48:00,Scheduled,Economy,247.0,9,6
AD6081B,2026-05-18 06:00:00,2026-05-18 06:48:00,Scheduled,Business,617.5,9,6
AD6081F,2026-05-18 06:00:00,2026-05-18 06:48:00,Scheduled,First Class,988.0,9,6
AD8830E,2026-05-25 06:00:00,2026-05-25 06:48:00,Scheduled,Economy,291.0,9,6
AD8830B,2026-05-25 06:00:00,2026-05-25 06:48:00,Scheduled,Business,727.5,9,6
AD8830F,2026-05-25 06:00:00,2026-05-25 06:48:00,Scheduled,First Class,1164.0,9,6
AD9522E,2026-06-01 06:00:00,2026-06-01 06:48:00,Scheduled,Economy,72.0,9,6
AD9522B,2026-06-01 06:00:00,2026-06-01 06:48:00,Scheduled,Business,180.0,9,6
AD9522F,2026-06-01 06:00:00,2026-06-01 06:48:00,Scheduled,First Class,288.0,9,6
AD7193E,2026-06-08 06:00:00,2026-06-08 06:48:00,Scheduled,Economy,67.0,9,6
AD7193B,2026-06-08 06:00:00,2026-06-08 06:48:00,Scheduled,Business,167.5,9,6
AD7193F,2026-06-08 06:00:00,2026-06-08 06:48:00,Scheduled,First Class,268.0,9,6
AD9515E,2026-06-15 06:00:00,2026-06-15 06:48:00,Scheduled,Economy,99.0,9,6
AD9515B,2026-06-15 06:00:00,2026-06-15 06:48:00,Scheduled,Business,247.5,9,6
AD9515F,2026-06-15 06:00:00,2026-06-15 06:48:00,Scheduled,First Class,396.0,9,6
AD1084E,2026-03-23 06:00:00,2026-03-23 07:15:00,Scheduled,Economy,201.0,1,31
AD1084B,2026-03-23 06:00:00,2026-03-23 07:15:00,Scheduled,Business,502.5,1,31
AD1084F,2026-03-23 06:00:00,2026-03-23 07:15:00,Scheduled,First Class,804.0,1,31
AD5208E,2026-03-30 06:00:00,2026-03-30 07:15:00,Scheduled,Economy,179.0,1,31
AD5208B,2026-03-30 06:00:00,2026-03-30 07:15:00,Scheduled,Business,447.5,1,31
AD5208F,2026-03-30 06:00:00,2026-03-30 07:15:00,Scheduled,First Class,716.0,1,31
AD7990E,2026-04-06 06:00:00,2026-04-06 07:15:00,Scheduled,Economy,174.0,1,31
AD7990B,2026-04-06 06:00:00,2026-04-06 07:15:00,Scheduled,Business,435.0,1,31
AD7990F,2026-04-06 06:00:00,2026-04-06 07:15:00,Scheduled,First Class,696.0,1,31
AD5218E,2026-04-13 06:00:00,2026-04-13 07:15:00,Scheduled,Economy,94.0,1,31
AD5218B,2026-04-13 06:00:00,2026-04-13 07:15:00,Scheduled,Business,235.0,1,31
AD5218F,2026-04-13 06:00:00,2026-04-13 07:15:00,Scheduled,First Class,376.0,1,31
AD2499E,2026-04-20 06:00:00,2026-04-20 07:15:00,Scheduled,Economy,65.0,1,31
AD2499B,2026-04-20 06:00:00,2026-04-20 07:15:00,Scheduled,Business,162.5,1,31
AD2499F,2026-04-20 06:00:00,2026-04-20 07:15:00,Scheduled,First Class,260.0,1,31
AD9428E,2026-04-27 06:00:00,2026-04-27 07:15:00,Scheduled,Economy,155.0,1,31
AD9428B,2026-04-27 06:00:00,2026-04-27 07:15:00,Scheduled,Business,387.5,1,31
AD9428F,2026-04-27 06:00:00,2026-04-27 07:15:00,Scheduled,First Class,620.0,1,31
AD3731E,2026-05-04 06:00:00,2026-05-04 07:15:00,Scheduled,Economy,71.0,1,31
AD3731B,2026-05-04 06:00:00,2026-05-04 07:15:00,Scheduled,Business,177.5,1,31
AD3731F,2026-05-04 06:00:00,2026-05-04 07:15:00,Scheduled,First Class,284.0,1,31
AD9650E,2026-05-11 06:00:00,2026-05-11 07:15:00,Scheduled,Economy,56.0,1,31
AD9650B,2026-05-11 06:00:00,2026-05-11 07:15:00,Scheduled,Business,140.0,1,31
AD9650F,2026-05-11 06:00:00,2026-05-11 07:15:00,Scheduled,First Class,224.0,1,31
AD5710E,2026-05-18 06:00:00,2026-05-18 07:15:00,Scheduled,Economy,104.0,1,31
AD5710B,2026-05-18 06:00:00,2026-05-18 07:15:00,Scheduled,Business,260.0,1,31
AD5710F,2026-05-18 06:00:00,2026-05-18 07:15:00,Scheduled,First Class,416.0,1,31
AD3272E,2026-05-25 06:00:00,2026-05-25 07:15:00,Scheduled,Economy,174.0,1,31
AD3272B,2026-05-25 06:00:00,2026-05-25 07:15:00,Scheduled,Business,435.0,1,31
AD3272F,2026-05-25 06:00:00,2026-05-25 07:15:00,Scheduled,First Class,696.0,1,31
AD5456E,2026-06-01 06:00:00,2026-06-01 07:15:00,Scheduled,Economy,194.0,1,31
AD5456B,2026-06-01 06:00:00,2026-06-01 07:15:00,Scheduled,Business,485.0,1,31
AD5456F,2026-06-01 06:00:00,2026-06-01 07:15:00,Scheduled,First Class,776.0,1,31
AD2473E,2026-06-08 06:00:00,2026-06-08 07:15:00,Scheduled,Economy,252.0,1,31
AD2473B,2026-06-08 06:00:00,2026-06-08 07:15:00,Scheduled,Business,630.0,1,31
AD2473F,2026-06-08 06:00:00,2026-06-08 07:15:00,Scheduled,First Class,1008.0,1,31
AD2037E,2026-06-15 06:00:00,2026-06-15 07:15:00,Scheduled,Economy,276.0,1,31
AD2037B,2026-06-15 06:00:00,2026-06-15 07:15:00,Scheduled,Business,690.0,1,31
AD2037F,2026-06-15 06:00:00,2026-06-15 07:15:00,Scheduled,First Class,1104.0,1,31
AD7178E,2026-03-22 06:00:00,2026-03-22 07:05:00,Scheduled,Economy,166.0,27,7
AD7178B,2026-03-22 06:00:00,2026-03-22 07:05:00,Scheduled,Business,415.0,27,7
AD7178F,2026-03-22 06:00:00,2026-03-22 07:05:00,Scheduled,First Class,664.0,27,7
AD5828E,2026-03-29 06:00:00,2026-03-29 07:05:00,Scheduled,Economy,97.0,27,7
AD5828B,2026-03-29 06:00:00,2026-03-29 07:05:00,Scheduled,Business,242.5,27,7
AD5828F,2026-03-29 06:00:00,2026-03-29 07:05:00,Scheduled,First Class,388.0,27,7
AD5447E,2026-04-05 06:00:00,2026-04-05 07:05:00,Scheduled,Economy,74.0,27,7
AD5447B,2026-04-05 06:00:00,2026-04-05 07:05:00,Scheduled,Business,185.0,27,7
AD5447F,2026-04-05 06:00:00,2026-04-05 07:05:00,Scheduled,First Class,296.0,27,7
AD2626E,2026-04-12 06:00:00,2026-04-12 07:05:00,Scheduled,Economy,125.0,27,7
AD2626B,2026-04-12 06:00:00,2026-04-12 07:05:00,Scheduled,Business,312.5,27,7
AD2626F,2026-04-12 06:00:00,2026-04-12 07:05:00,Scheduled,First Class,500.0,27,7
AD9537E,2026-04-19 06:00:00,2026-04-19 07:05:00,Scheduled,Economy,119.0,27,7
AD9537B,2026-04-19 06:00:00,2026-04-19 07:05:00,Scheduled,Business,297.5,27,7
AD9537F,2026-04-19 06:00:00,2026-04-19 07:05:00,Scheduled,First Class,476.0,27,7
AD9360E,2026-04-26 06:00:00,2026-04-26 07:05:00,Scheduled,Economy,201.0,27,7
AD9360B,2026-04-26 06:00:00,2026-04-26 07:05:00,Scheduled,Business,502.5,27,7
AD9360F,2026-04-26 06:00:00,2026-04-26 07:05:00,Scheduled,First Class,804.0,27,7
AD9064E,2026-05-03 06:00:00,2026-05-03 07:05:00,Scheduled,Economy,119.0,27,7
AD9064B,2026-05-03 06:00:00,2026-05-03 07:05:00,Scheduled,Business,297.5,27,7
AD9064F,2026-05-03 06:00:00,2026-05-03 07:05:00,Scheduled,First Class,476.0,27,7
AD9498E,2026-05-10 06:00:00,2026-05-10 07:05:00,Scheduled,Economy,157.0,27,7
AD9498B,2026-05-10 06:00:00,2026-05-10 07:05:00,Scheduled,Business,392.5,27,7
AD9498F,2026-05-10 06:00:00,2026-05-10 07:05:00,Scheduled,First Class,628.0,27,7
AD9486E,2026-05-17 06:00:00,2026-05-17 07:05:00,Scheduled,Economy,166.0,27,7
AD9486B,2026-05-17 06:00:00,2026-05-17 07:05:00,Scheduled,Business,415.0,27,7
AD9486F,2026-05-17 06:00:00,2026-05-17 07:05:00,Scheduled,First Class,664.0,27,7
AD2893E,2026-05-24 06:00:00,2026-05-24 07:05:00,Scheduled,Economy,206.0,27,7
AD2893B,2026-05-24 06:00:00,2026-05-24 07:05:00,Scheduled,Business,515.0,27,7
AD2893F,2026-05-24 06:00:00,2026-05-24 07:05:00,Scheduled,First Class,824.0,27,7
AD2654E,2026-05-31 06:00:00,2026-05-31 07:05:00,Scheduled,Economy,204.0,27,7
AD2654B,2026-05-31 06:00:00,2026-05-31 07:05:00,Scheduled,Business,510.0,27,7
AD2654F,2026-05-31 06:00:00,2026-05-31 07:05:00,Scheduled,First Class,816.0,27,7
AD5544E,2026-06-07 06:00:00,2026-06-07 07:05:00,Scheduled,Economy,227.0,27,7
AD5544B,2026-06-07 06:00:00,2026-06-07 07:05:00,Scheduled,Business,567.5,27,7
AD5544F,2026-06-07 06:00:00,2026-06-07 07:05:00,Scheduled,First Class,908.0,27,7
AD7228E,2026-06-14 06:00:00,2026-06-14 07:05:00,Scheduled,Economy,191.0,27,7
AD7228B,2026-06-14 06:00:00,2026-06-14 07:05:00,Scheduled,Business,477.5,27,7
AD7228F,2026-06-14 06:00:00,2026-06-14 07:05:00,Scheduled,First Class,764.0,27,7
AD3053E,2026-03-21 06:00:00,2026-03-21 06:46:00,Scheduled,Economy,65.0,2,1
AD3053B,2026-03-21 06:00:00,2026-03-21 06:46:00,Scheduled,Business,162.5,2,1
AD3053F,2026-03-21 06:00:00,2026-03-21 06:46:00,Scheduled,First Class,260.0,2,1
AD1714E,2026-03-28 06:00:00,2026-03-28 06:46:00,Scheduled,Economy,237.0,2,1
AD1714B,2026-03-28 06:00:00,2026-03-28 06:46:00,Scheduled,Business,592.5,2,1
AD1714F,2026-03-28 06:00:00,2026-03-28 06:46:00,Scheduled,First Class,948.0,2,1
AD1014E,2026-04-04 06:00:00,2026-04-04 06:46:00,Scheduled,Economy,270.0,2,1
AD1014B,2026-04-04 06:00:00,2026-04-04 06:46:00,Scheduled,Business,675.0,2,1
AD1014F,2026-04-04 06:00:00,2026-04-04 06:46:00,Scheduled,First Class,1080.0,2,1
AD9171E,2026-04-11 06:00:00,2026-04-11 06:46:00,Scheduled,Economy,274.0,2,1
AD9171B,2026-04-11 06:00:00,2026-04-11 06:46:00,Scheduled,Business,685.0,2,1
AD9171F,2026-04-11 06:00:00,2026-04-11 06:46:00,Scheduled,First Class,1096.0,2,1
AD8593E,2026-04-18 06:00:00,2026-04-18 06:46:00,Scheduled,Economy,198.0,2,1
AD8593B,2026-04-18 06:00:00,2026-04-18 06:46:00,Scheduled,Business,495.0,2,1
AD8593F,2026-04-18 06:00:00,2026-04-18 06:46:00,Scheduled,First Class,792.0,2,1
AD7051E,2026-04-25 06:00:00,2026-04-25 06:46:00,Scheduled,Economy,115.0,2,1
AD7051B,2026-04-25 06:00:00,2026-04-25 06:46:00,Scheduled,Business,287.5,2,1
AD7051F,2026-04-25 06:00:00,2026-04-25 06:46:00,Scheduled,First Class,460.0,2,1
AD1774E,2026-05-02 06:00:00,2026-05-02 06:46:00,Scheduled,Economy,237.0,2,1
AD1774B,2026-05-02 06:00:00,2026-05-02 06:46:00,Scheduled,Business,592.5,2,1
AD1774F,2026-05-02 06:00:00,2026-05-02 06:46:00,Scheduled,First Class,948.0,2,1
AD7472E,2026-05-09 06:00:00,2026-05-09 06:46:00,Scheduled,Economy,300.0,2,1
AD7472B,2026-05-09 06:00:00,2026-05-09 06:46:00,Scheduled,Business,750.0,2,1
AD7472F,2026-05-09 06:00:00,2026-05-09 06:46:00,Scheduled,First Class,1200.0,2,1
AD8592E,2026-05-16 06:00:00,2026-05-16 06:46:00,Scheduled,Economy,106.0,2,1
AD8592B,2026-05-16 06:00:00,2026-05-16 06:46:00,Scheduled,Business,265.0,2,1
AD8592F,2026-05-16 06:00:00,2026-05-16 06:46:00,Scheduled,First Class,424.0,2,1
AD3230E,2026-05-23 06:00:00,2026-05-23 06:46:00,Scheduled,Economy,158.0,2,1
AD3230B,2026-05-23 06:00:00,2026-05-23 06:46:00,Scheduled,Business,395.0,2,1
AD3230F,2026-05-23 06:00:00,2026-05-23 06:46:00,Scheduled,First Class,632.0,2,1
AD7135E,2026-05-30 06:00:00,2026-05-30 06:46:00,Scheduled,Economy,232.0,2,1
AD7135B,2026-05-30 06:00:00,2026-05-30 06:46:00,Scheduled,Business,580.0,2,1
AD7135F,2026-05-30 06:00:00,2026-05-30 06:46:00,Scheduled,First Class,928.0,2,1
AD6991E,2026-06-06 06:00:00,2026-06-06 06:46:00,Scheduled,Economy,247.0,2,1
AD6991B,2026-06-06 06:00:00,2026-06-06 06:46:00,Scheduled,Business,617.5,2,1
AD6991F,2026-06-06 06:00:00,2026-06-06 06:46:00,Scheduled,First Class,988.0,2,1
AD5102E,2026-06-13 06:00:00,2026-06-13 06:46:00,Scheduled,Economy,198.0,2,1
AD5102B,2026-06-13 06:00:00,2026-06-13 06:46:00,Scheduled,Business,495.0,2,1
AD5102F,2026-06-13 06:00:00,2026-06-13 06:46:00,Scheduled,First Class,792.0,2,1
AD1347E,2026-03-20 06:00:00,2026-03-20 07:03:00,Scheduled,Economy,229.0,7,25
AD1347B,2026-03-20 06:00:00,2026-03-20 07:03:00,Scheduled,Business,572.5,7,25
AD1347F,2026-03-20 06:00:00,2026-03-20 07:03:00,Scheduled,First Class,916.0,7,25
AD3510E,2026-03-27 06:00:00,2026-03-27 07:03:00,Scheduled,Economy,260.0,7,25
